,Url,Série,Numéro,Title,Cote,Check,Notes Erwan,Author(s),Scénariste,Dessinateur,Editor,Release date,Book format,Language,Summary,Grade,Cover,Estimated price,Bonus data
9782869671072,https://www.justbooks.fr/search/?keywords=9782869671072&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Héritiers,1,Par delà les montagnes,HERIT,o,,"Juszezak, Erik; Ranne, G-Elton",,,Vents d'Ouest,1990,,Français,None,,https://pictures.abebooks.com/isbn/9782869671072-us-300.jpg,"€8,08",NaN
9782723406550,https://www.justbooks.fr/search/?keywords=9782723406550&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Héritiers du Soleil,1,LE MASQUE DE MORT,HERIT,o,,CONVARD,,,Glénat BD,1993,,Français,,4.00 Note moyenne,https://pictures.abebooks.com/isbn/9782723406550-us-300.jpg,"€16,29",NaN
9782723408325,https://www.justbooks.fr/search/?keywords=9782723408325&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Héritiers du Soleil,2,Le Prophète de sable,HERIT,o,,"Convard, Didier; Mosdi, Thomas; Bihel, Frédéric",,,Glénat,1994,Couverture rigide,Français,,4.00 Note moyenne,https://pictures.abebooks.com/isbn/9782723408325-us-300.jpg,,NaN
9782723410021,https://www.justbooks.fr/search/?keywords=9782723410021&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Héritiers du Soleil,3,La veuve-mère,HERIT,o,,Didier Convard,,,Glénat,1989,Couverture rigide,,,4.00 Note moyenne,https://pictures.abebooks.com/isbn/9782723410021-us-300.jpg,,NaN
9782723411493,https://www.justbooks.fr/search/?keywords=9782723411493&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Héritiers du Soleil,4,Noir l'amour,HERIT,o,,CONVARD,,,Glénat BD,1993,,Français,,4.00 Note moyenne,https://pictures.abebooks.com/isbn/9782723411493-us-300.jpg,,NaN
9782723412674,https://www.justbooks.fr/search/?keywords=9782723412674&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Héritiers du Soleil,5,Népherour,HERIT,o,,CONVARD,,,Glénat BD,1998,,Français,,4.00 Note moyenne,https://pictures.abebooks.com/isbn/9782723412674-us-300.jpg,,NaN
9782723406604,https://www.justbooks.fr/search/?keywords=9782723406604&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Héros cavaliers,1,Perd-Cheval,HEROS,o,,"Cothias, Patrick; Rouge",,,Glénat BD,1993,,Français,,2.60 Note moyenne,https://pictures.abebooks.com/isbn/9782723406604-us-300.jpg,"€20,17",NaN
9782723409421,https://www.justbooks.fr/search/?keywords=9782723409421&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Héros cavaliers,2,La Grande-Ourse,HEROS,o,,COTHIAS+ROUGE,,,Glénat BD,1998,,Français,,,https://pictures.abebooks.com/isbn/9782723409421-us-300.jpg,"€20,99",NaN
,,La révolte d'hop-frog,,La révolte d'hop-frog,HIRAM,o,,,David B. ,"Blain, Christophe",,,,,,,,,
,,ONE SHOT,,HIstoire ordinaires,HISTO,o,,,Binet,Binet,,,,,,,,,
,,ONE SHOT,,HIstoires de Vampires,HISTO,o,,,Collectif,Collectif,,,,,,,,,
9782723432658,https://www.justbooks.fr/search/?keywords=9782723432658&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Histoires d'en ville,1,Rochecardon 1,HISTO,o,,"Berlion, Olivier",,,Glénat,2000,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782723432658-us-300.jpg,,NaN
,,Histoires d'en ville,2,Rochecardon 2,HISTO,o,,,,,,,,,,,,,
,,Histoires d'en ville,3,Rochecardon 3,HISTO,o,,,,,,,,,,,,,
2205017756,https://www.justbooks.fr/search/?keywords=2205017756&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Histoires immobiles et récits inachevés,4,Nuits de Chine,HISTO,o,,FRANC REGIS,,,DARGAUD,1982,Couverture rigide,français,"R320022824. NUITS DE CHINE.. 1982. In-4. Cartonné. Etat d'usage, Coins frottés, Dos abîmé, Intérieur frais. 56 pages illustrées de nombreux dessins en couleurs dans le texte - 1er palt illustré d'un dessi nen couleurs.. . . . Classification Dewey : 843.06-Bande dessinée",5.00 Note moyenne,https://pictures.abebooks.com/isbn/9782205017755-us-300.jpg,,
9782840553076,https://www.justbooks.fr/search/?keywords=9782840553076&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,L'Histoire de Siloë,1,Psybombe,HISTO,o,,LE TENDRE+SERVAIN,,,Delcourt,2004,Couverture souple,Français,,3.25 Note moyenne,https://pictures.abebooks.com/isbn/9782840553076-us-300.jpg,,NaN
9782840557906,https://www.justbooks.fr/search/?keywords=9782840557906&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,L'Histoire de Siloë,2,Temps mort,HISTO,o,,LE TENDRE+SERVAIN,,,Delcourt,2004,Couverture souple,Français,new,4.00 Note moyenne,https://pictures.abebooks.com/isbn/9782840557906-us-300.jpg,,NaN
9782847896312,https://www.justbooks.fr/search/?keywords=9782847896312&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,L'Histoire secrète,1,Genèse,HISTO,o,,,,,Delcourt,2005,Couverture souple,Français,,3.26 Note moyenne,https://pictures.abebooks.com/isbn/9782847896312-us-300.jpg,"€8,00",NaN
9782847896329,https://www.justbooks.fr/search/?keywords=9782847896329&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,L'Histoire secrète,2,Le Château des Djinns,HISTO,o,,PECAU-J.P.,,,Delcourt,2005,Couverture souple,Français,,3.28 Note moyenne,https://pictures.abebooks.com/isbn/9782847896329-us-300.jpg,,NaN
9782847896336,https://www.justbooks.fr/search/?keywords=9782847896336&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,L'Histoire secrète,3,Le Graal de Montségur,HISTO,o,,PECAU-J.P+SUDZUKA-G+GETO,,,Delcourt,2006,Couverture souple,Français,,3.51 Note moyenne,https://pictures.abebooks.com/isbn/9782847896336-us-300.jpg,,NaN
9782847896411,https://www.justbooks.fr/search/?keywords=9782847896411&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,L'Histoire secrète,4,Les Clés de saint Pierre,HISTO,o,,PECAU-J.P+PILIPOVIC-L,,,Delcourt,2006,Couverture souple,Français,,3.53 Note moyenne,https://pictures.abebooks.com/isbn/9782847896411-us-300.jpg,,NaN
9782847898606,https://www.justbooks.fr/search/?keywords=9782847898606&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,L'Histoire secrète,5,1666.0,HISTO,o,,PECAU-J.P,,,Delcourt,2006,Couverture souple,Français,,3.44 Note moyenne,https://pictures.abebooks.com/isbn/9782847898606-us-300.jpg,,NaN
9782847898613,https://www.justbooks.fr/search/?keywords=9782847898613&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,L'Histoire secrète,6,L'Aigle et le Sphinx,HISTO,o,,"Pécau, Jean-Pierre; Kordey, Igor",,,Delcourt,2006,,Français,,3.38 Note moyenne,https://pictures.abebooks.com/isbn/9782847898613-us-300.jpg,,NaN
9782756000466,https://www.justbooks.fr/search/?keywords=9782756000466&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,L'Histoire secrète,7,Notre-Dame des Ténèbres,HISTO,o,,"Pécau, Jean-Pierre",,,Delcourt,2006,Couverture souple,Français,,3.54 Note moyenne,https://pictures.abebooks.com/isbn/9782756000466-us-300.jpg,,NaN
9782756004679,https://www.justbooks.fr/search/?keywords=9782756004679&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,L'Histoire secrète,8,Les Sept Piliers de la sagesse,HISTO,o,,PECAU-J.P,,,Delcourt,2007,Couverture souple,Français,,3.54 Note moyenne,https://pictures.abebooks.com/isbn/9782756004679-us-300.jpg,,NaN
9782756005386,https://www.justbooks.fr/search/?keywords=9782756005386&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,L'Histoire secrète,9,La Loge Thulé,HISTO,o,,"Pécau, Jean-Pierre",,,Delcourt,2007,Couverture souple,Français,,3.55 Note moyenne,https://pictures.abebooks.com/isbn/9782756005386-us-300.jpg,,NaN
,,ONE SHOT,,Histoire mondiale du transport et de la logistique,HISTO,o,,,"Carton, Claude","Azara, Jo-El",,,,,,,,,
2876950448,https://www.justbooks.fr/search/?keywords=2876950448&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Histoires noires,HISTO,o,,,,,,,Couverture rigide,français,,,https://pictures.abebooks.com/isbn/9782876950443-us-300.jpg,,
9782205041897,https://www.justbooks.fr/search/?keywords=9782205041897&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,L'histoire Du Corbac Aux Baskets,HISTO,o,,Fred,,,Dargaud,2004,Couverture souple,Français,,4.10 Note moyenne,https://pictures.abebooks.com/isbn/9782205041897-us-300.jpg,,NaN
,,HK,11,Avalon,HK,o,,,,,,,,,,,,,
9782723422369,https://www.justbooks.fr/search/?keywords=9782723422369&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,HK,12,Paradiso,HK,o,,Trantkat (Kévin Hérault) (Dessin); Jean-David Morvan (Scénario),,,Glénat,1997,Couverture rigide,Français,,4.17 Note moyenne,https://pictures.abebooks.com/isbn/9782723422369-us-300.jpg,,NaN
9782723425704,https://www.justbooks.fr/search/?keywords=9782723425704&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,HK,13,Balaena Nûn,HK,o,,"Trantkat; Morvan, Jean-David",,,Glénat,1998,,Français,,4.00 Note moyenne,https://pictures.abebooks.com/isbn/9782723425704-us-300.jpg,"€18,78",NaN
9782723431453,https://www.justbooks.fr/search/?keywords=9782723431453&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,HK,21,Massilia,HK,o,,Trantkat (Kévin Hérault) (Dessin); Jean-David Morvan (Scénario),,,Glénat,2001,Couverture souple,Français,,4.00 Note moyenne,https://pictures.abebooks.com/isbn/9782723431453-us-300.jpg,"€16,89",NaN
9782877640954,https://www.justbooks.fr/search/?keywords=9782877640954&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hombre,3,L'ombre du désespoir,HOMBR,o,,Ortiz; Segura,,,Soleil Productions,1994,,Français,,,https://pictures.abebooks.com/isbn/9782877640954-us-300.jpg,"€11,55",NaN
,,Hombre,4,L'ultime ennemi,HOMBR,o,,,,,,,,,,,,,
,,Hombre,5,Attila,HOMBR,o,,,,,,,,,,,,,
9782877641104,https://www.justbooks.fr/search/?keywords=9782877641104&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hombre,6,Attila et les sept nains,HOMBR,o,,Segura Ortiz,,,Soleil Productions,1995,Couverture rigide,Français,,,https://pictures.abebooks.com/isbn/9782877641104-us-300.jpg,,NaN
9782877641685,https://www.justbooks.fr/search/?keywords=9782877641685&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hombre,7,Les Vautours,HOMBR,o,,Ortiz; Segura,,,Soleil Productions,1995,,Français,,,https://pictures.abebooks.com/isbn/9782877641685-us-300.jpg,,NaN
,,Hombre la génèse,1,Une tombe en béton,HOMBR,o,,,,,,,,,,,,,
9782877641357,https://www.justbooks.fr/search/?keywords=9782877641357&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hombre la génèse,2,La vallée de la vengeance,HOMBR,o,,"Ortiz, Jonathan; Segura, A",,,Soleil Productions,1994,Couverture rigide,Français,,3.00 Note moyenne,https://pictures.abebooks.com/isbn/9782877641357-us-300.jpg,,NaN
,,Hombre la génèse,3,Le chasseur,HOMBR,o,,,,,,,,,,,,,
,,L'homme de Java,1,Rebelle,HOMME,o,,,,,,,,,,,,,
9782869671324,https://www.justbooks.fr/search/?keywords=9782869671324&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,L'homme de Java,2,L'Australien,HOMME,o,,"Gabrion, Pierre-Yves",,,Vents d'Ouest,1991,Couverture rigide,Français,,,https://pictures.abebooks.com/isbn/9782869671324-us-300.jpg,,NaN
,,L'homme de Java,3,Pirates,HOMME,o,,,,,,,,,,,,,
2205013246,https://www.justbooks.fr/search/?keywords=2205013246&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,L'Homme Du Nil,HOMME,o,,,,,Dargaud,,Couverture rigide,français,,,https://pictures.abebooks.com/isbn/9782205013245-us-300.jpg,"€15,85",
2205026550,https://www.justbooks.fr/search/?keywords=2205026550&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,L'homme des neiges,HOMME,o,,Manara,,,,,Couverture rigide,français,,,https://pictures.abebooks.com/isbn/9782205026559-us-300.jpg,,
9782877649766,https://www.justbooks.fr/search/?keywords=9782877649766&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hong Kong Triad,1,Dalibi,HONGK,o,,Mallie,,,Soleil,1999,Couverture rigide,Français,"62pages. 31,8x22,9x1cm. Relié.",,https://pictures.abebooks.com/isbn/9782877649766-us-300.jpg,"€4,26",NaN
9782877649773,https://www.justbooks.fr/search/?keywords=9782877649773&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hong Kong Triad,2,La Récompense,HONGK,o,,Mallie,,,Soleil Productions,1999,Couverture rigide,Français,,,https://pictures.abebooks.com/isbn/9782877649773-us-300.jpg,"€29,99",NaN
9782877649780,https://www.justbooks.fr/search/?keywords=9782877649780&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hong Kong Triad,3,Couvre-feu,HONGK,o,,Mallie,,,Soleil,1999,Couverture rigide,Français,,,https://pictures.abebooks.com/isbn/9782877649780-us-300.jpg,"€6,68",NaN
2731601175,https://www.justbooks.fr/search/?keywords=2731601175&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Hôpital (Pied jaloux),HOPIT,o,,Ted Benoit,,,Les Humanoïdes associés,1982,Couverture rigide,,,,https://pictures.abebooks.com/isbn/9782731601176-us-300.jpg,,
2840550326,https://www.justbooks.fr/search/?keywords=2840550326&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Horologiom,1,L'Homme sans clef,HOROL,o,,"Lebeault, Fabrice",,,Delcourt,1992,Couverture rigide,français,,3.61 Note moyenne,https://pictures.abebooks.com/isbn/9782840550327-us-300.jpg,,
2840550679,https://www.justbooks.fr/search/?keywords=2840550679&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Horologiom,2,L'instant du Damokle,HOROL,o,,"Lebeault, Fabrice",,,Delcourt,1997,Couverture rigide,français,,3.86 Note moyenne,https://pictures.abebooks.com/isbn/9782840550679-us-300.jpg,,
2840551284,https://www.justbooks.fr/search/?keywords=2840551284&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Horologiom,3,Nahédig,HOROL,o,,"Lebeault, Fabrice",,,Delcourt,1997,Couverture souple,français,,4.17 Note moyenne,https://pictures.abebooks.com/isbn/9782840551287-us-300.jpg,,
284055254X,https://www.justbooks.fr/search/?keywords=284055254X&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Horologiom,4,La nuit du requinqueur,HOROL,o,,"Lebeault, Fabrice",,,Delcourt,1999,Couverture rigide,français,,4.50 Note moyenne,https://pictures.abebooks.com/isbn/9782840552543-us-300.jpg,,
2840554593,https://www.justbooks.fr/search/?keywords=2840554593&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Horologiom,5,Le grand rouage,HOROL,o,,"Lebeault, Fabrice",,,Delcourt,2000,Couverture rigide,français,,4.50 Note moyenne,https://pictures.abebooks.com/isbn/9782840554592-us-300.jpg,,
286607050X,https://www.justbooks.fr/search/?keywords=286607050X&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hybrides,1,Animal on est mal,HYBRI,o,,Seraphine,,,temps futurs,1984,,français,,,https://pictures.abebooks.com/isbn/9782866070502-us-300.jpg,,
9782723407687,https://www.justbooks.fr/search/?keywords=9782723407687&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hybrides,2,Le Bouclier D'Orion,HYBRI,o,,SERAPHINE,,,Glénat BD,1998,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782723407687-us-300.jpg,,NaN
9782723410717,https://www.justbooks.fr/search/?keywords=9782723410717&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hybrides,3,D'un soleil à l'autre,HYBRI,o,,Smolderen,,,Glénat,1989,,,,,https://pictures.abebooks.com/isbn/9782723410717-us-300.jpg,,NaN
9782723412094,https://www.justbooks.fr/search/?keywords=9782723412094&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Hybrides,4,"Au loin, une île...",HYBRI,o,,SÉRAPHINE,,,GLÉNAT,1991,,Français,,,https://pictures.abebooks.com/isbn/9782723412094-us-300.jpg,,NaN
9782877640947,https://www.justbooks.fr/search/?keywords=9782877640947&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,La hyène,1,L'an né de sang,HYENE,o,,Corbeyran Thanneur,,,Soleil Productions,1998,Couverture rigide,,,,https://pictures.abebooks.com/isbn/9782877640947-us-300.jpg,"€10,27",NaN
9782803603862,https://www.justbooks.fr/search/?keywords=9782803603862&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Ian Kalédine,1,La nuit blanche,IANKA,o,,Vernal; Ferry,,,Le Lombard,1996,Couverture rigide,,,,https://pictures.abebooks.com/isbn/9782803603862-us-300.jpg,,NaN
2723403718,https://www.justbooks.fr/search/?keywords=2723403718&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Iberland,1,Le royaume du soleil,IBERL,o,,,,,Glénat,1983,Couverture rigide,français,,,https://pictures.abebooks.com/isbn/9782723403719-us-300.jpg,"€5,48",
2723405125,https://www.justbooks.fr/search/?keywords=2723405125&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Iberland,2,La source de l'âme,IBERL,o,,Saudelli / De Angelis,,,,,,français,,,https://pictures.abebooks.com/isbn/9782723405126-us-300.jpg,,
2858150818,https://www.justbooks.fr/search/?keywords=2858150818&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Idées noires,2,Idées noires 2,IDEES,o,,Franquin,,,Fluide Glacial,1993,Couverture rigide,français,,,https://pictures.abebooks.com/isbn/9782858150816-us-300.jpg,"€12,35",
,,Idées noires,,Idées noires : l'intégrale,IDEES,o,,,,,,,,,,,,,
9782756006567,https://www.justbooks.fr/search/?keywords=9782756006567&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Île Bourbon 1730,ILEBOU,o,,TRONDHEIM-L+APPOLLO,,,Delcourt,2007,Couverture rigide,Français,,3.44 Note moyenne,https://pictures.abebooks.com/isbn/9782756006567-us-300.jpg,"€14,38",NaN
2869671563,https://www.justbooks.fr/search/?keywords=2869671563&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,L'Île des morts,1,In cauda venenum,ILEDE,o,,,,,Vents D'Ouest,,Couverture rigide,français,,,https://pictures.abebooks.com/isbn/9782869671560-us-300.jpg,"€22,09",
,,L'Île des morts,2,Mors Ultima Ratiio,ILEDE,o,,,,,,,,,,,,,
,,L'Île des morts,3,Abyssus Abyssum Invocat,ILEDE,o,,,,,,,,,,,,,
9782869672666,https://www.justbooks.fr/search/?keywords=9782869672666&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,L'Île des morts,4,Perinde ac cadaver,ILEDE,o,,Guillaume Sorel; Thomas Mosdi,,,Vents d'Ouest,1994,Couverture rigide,,see,,https://pictures.abebooks.com/isbn/9782869672666-us-300.jpg,"€33,08",NaN
9782869676602,https://www.justbooks.fr/search/?keywords=9782869676602&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,L'Île des morts,5,Acta est fabula,ILEDE,o,,Mosdi; Sorel,,,Vents d'Ouest,1997,,,,2.86 Note moyenne,https://pictures.abebooks.com/isbn/9782869676602-us-300.jpg,,NaN
,,Il était une fois en France,1,L'empire de Monsieur Joseph,ILETA,o,,,,,,,,,,,,,
9782723468732,https://www.justbooks.fr/search/?keywords=9782723468732&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Il était une fois en France,3,Honneur et Police,ILETA,o,,,,,Glénat BD,2009,Couverture rigide,Français,,4.01 Note moyenne,https://pictures.abebooks.com/isbn/9782723468732-us-300.jpg,"€19,89",NaN
